Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3050.44458539,OUT035
FDT12,3798.49923069,OUT035
NCM18,1044.26761694,OUT018
FDP19,2023.14291147,OUT017
NCR42,663.673432597,OUT049
FDN10,1975.968174,OUT046
FDG44,920.131614322,OUT017
FDQ10,2850.52452713,OUT046
DRH13,1573.30644672,OUT049
FDT52,3865.28946532,OUT013
FDM56,1672.1534762,OUT045
NCO43,237.933472191,OUT010
NCV29,2869.68881764,OUT035
NCF06,4052.2753702,OUT013
FDO50,1503.31009124,OUT035
FDT59,3804.54030957,OUT013
FDX40,961.202864719,OUT027
FDE50,3050.44458539,OUT017
FDX51,3056.28671712,OUT017
NCD30,1532.14708291,OUT018
FDK15,1554.43297863,OUT013
FDL12,1017.78522814,OUT045
FDK46,4084.89051186,OUT017
DRH49,175.016466803,OUT010
FDQ57,2482.5616214,OUT046
FDY59,1515.11549484,OUT017
FDO09,3876.77495257,OUT018
NCG30,2020.5838489,OUT035
FDM09,2713.29687595,OUT017
NCN17,2855.82160245,OUT027
NCS42,1525.60941101,OUT013
FDD02,279.61926391,OUT019
FDE34,3044.30475292,OUT013
FDU38,3054.04645466,OUT045
FDB33,2532.28289202,OUT046
NCJ29,1457.43189244,OUT017
FDZ27,727.691771261,OUT035
FDI40,1542.1940286,OUT013
FDG22,714.633908932,OUT013
FDT51,1672.1534762,OUT017
FDF20,3065.96067092,OUT018
FDV50,2017.58107935,OUT035
FDT02,663.673432597,OUT049
DRC49,2472.83991975,OUT017
FDF26,2493.6521784,OUT049
FDV52,1978.83663472,OUT035
FDX59,663.673432597,OUT049
FDV25,3786.1098575,OUT035
FDW23,967.6172864,OUT027
FDE53,1581.98196599,OUT018
FDA19,2028.92997582,OUT017
FDH22,2020.5838489,OUT046
NCO41,1537.12719136,OUT013
FDX12,3891.50251865,OUT017
FDF17,3056.28671712,OUT013
FDS11,3773.84165343,OUT045
FDR51,2491.17271061,OUT035
FDT49,239.275430218,OUT010
FDC56,2015.06954904,OUT013
FDR13,2932.99211874,OUT027
FDQ60,2015.06954904,OUT035
FDN38,3975.52175028,OUT049
NCL29,2536.77392128,OUT013
FDO13,4231.09682958,OUT027
FDE26,2457.42118893,OUT018
FDA31,417.946080181,OUT010
FDX14,1092.26287798,OUT035
FDA34,2850.52452713,OUT045
FDF26,2497.48771821,OUT013
FDE38,2667.00728056,OUT045
DRI11,1934.48926002,OUT046
FDQ60,2941.2124793,OUT027
FDL21,967.6172864,OUT027
DRC12,5723.76873845,OUT027
FDC47,3782.61659052,OUT046
FDE57,2035.45597044,OUT045
FDT14,2015.06954904,OUT045
NCZ53,3050.44458539,OUT046
FDE28,3626.1500669,OUT018
FDR19,2459.57350919,OUT035
NCF54,418.958479525,OUT019
FDZ08,1354.3362892,OUT046
NCJ05,2495.33539794,OUT018
FDF59,2023.14291147,OUT046
NCO05,1549.73314366,OUT035
FDW24,726.094904898,OUT018
NCX42,2616.48329778,OUT018
NCA53,727.691771261,OUT035
FDI45,422.668789344,OUT019
FDG46,1904.00808499,OUT046
FDM20,571.895118873,OUT010
FDW11,131.383396205,OUT010
FDX08,2953.82537462,OUT035
NCK17,665.971343887,OUT035
FDK32,2491.49985813,OUT018
NCA42,2549.85563764,OUT035
DRI01,2834.6488568,OUT035
NCL55,3999.5487165,OUT049
DRE25,1529.73995387,OUT018
FDD14,3048.67717878,OUT017
FDB10,3838.22597257,OUT046
DRN11,2472.83991975,OUT035
FDP38,733.314974065,OUT018
NCA30,3050.44458539,OUT017
FDT15,3050.44458539,OUT017
NCP55,937.18345139,OUT018
FDF12,2485.38863866,OUT035
FDM21,3822.72876906,OUT018
FDX56,3409.45992118,OUT035
FDF10,2482.5616214,OUT017
FDT32,3050.44458539,OUT045
FDM51,1568.58154152,OUT018
NCR50,2495.33539794,OUT018
FDI19,3881.2857807,OUT049
FDX21,1584.37568325,OUT017
FDR31,2477.18804657,OUT035
FDY02,4051.08375692,OUT013
NCA29,2829.27630719,OUT045
NCX17,3796.88971809,OUT046
FDM12,3050.44458539,OUT045
FDI53,4216.46947456,OUT027
NCU30,2562.56092431,OUT049
FDC56,2965.31984971,OUT027
FDK27,2017.58107935,OUT018
NCK18,2664.93667604,OUT017
FDB52,571.94420816,OUT019
DRG25,5162.72199698,OUT027
FDZ13,772.704343759,OUT049
FDB57,573.540976802,OUT019
FDR40,1407.70420348,OUT046
NCO14,129.516342155,OUT019
NCN19,3050.44458539,OUT045
FDQ28,368.491035502,OUT019
FDO13,2560.40860404,OUT018
FDK48,1407.52866024,OUT013
FDU07,2491.49985813,OUT018
FDW20,2017.58107935,OUT046
FDV12,237.350470614,OUT010
FDH24,2549.85563764,OUT013
FDV59,3690.67717439,OUT049
FDK57,2015.06954904,OUT045
FDL16,1018.87673241,OUT027
NCQ17,2502.00760115,OUT046
FDJ15,3050.44458539,OUT018
FDX24,1515.11549484,OUT049
FDT47,1529.82421134,OUT046
FDT10,1020.40019132,OUT049
FDZ37,1483.00857512,OUT018
FDW43,5838.25868868,OUT027
DRN36,1527.50058274,OUT017
FDJ14,1277.19084048,OUT045
FDA32,3707.1484097,OUT013
FDJ38,499.795768292,OUT019
FDQ57,2482.5616214,OUT017
NCQ41,509.274802405,OUT019
FDG56,1001.27042502,OUT049
DRC13,2973.82963786,OUT027
FDV55,2472.83991975,OUT035
FDQ49,2532.28289202,OUT045
FDE29,131.022924351,OUT010
FDR03,3397.55995798,OUT013
FDD45,1515.11549484,OUT049
FDN38,573.540974343,OUT010
FDT56,974.332212352,OUT046
FDT48,3144.24984457,OUT045
FDU03,3015.57880349,OUT049
FDC56,269.932763264,OUT010
NCO43,2842.46858703,OUT027
FDQ27,1568.58154152,OUT017
FDR03,3404.73067443,OUT046
DRH23,129.516342155,OUT010
FDG22,666.617875117,OUT045
NCJ42,1573.30644672,OUT013
FDR24,1496.85839028,OUT046
FDW60,2850.52452713,OUT035
FDJ08,3050.44458539,OUT013
DRL59,777.628466176,OUT018
FDG60,572.963978393,OUT010
FDW27,2509.38990048,OUT017
FDX14,1295.41882244,OUT018
FDC20,1055.79651425,OUT013
NCS29,3858.31977526,OUT018
FDJ56,1549.73314366,OUT046
FDB20,168.65931025,OUT019
FDL28,5837.80488943,OUT027
FDW01,2491.49985813,OUT018
FDL03,3056.28671712,OUT046
FDX22,3658.14202145,OUT049
FDJ21,2472.83991975,OUT035
FDR31,2482.5616214,OUT045
FDG21,2493.6521784,OUT035
FDS22,969.341317866,OUT027
FDK08,1537.1239071,OUT035
FDE17,2491.49985813,OUT018
NCN30,1527.50058274,OUT017
FDT50,1529.82421134,OUT046
NCX42,2562.56092431,OUT049
FDJ12,3592.60030606,OUT035
NCA18,2937.16459168,OUT027
FDP23,570.87534864,OUT019
FDX12,3863.88506611,OUT013
FDN40,2493.51977261,OUT018
FDV48,1264.57558,OUT035
NCY54,2850.52452713,OUT013
FDL16,129.516342155,OUT010
FDR45,3683.83067925,OUT018
FDJ52,2556.95640859,OUT046
DRG01,1264.57558,OUT017
FDP52,3814.4210498,OUT013
FDU58,3050.44458539,OUT017
FDL02,1573.30644672,OUT045
FDG28,3889.1987628,OUT013
FDA19,2023.14291147,OUT035
FDW46,1422.7210555,OUT027
NCD43,1573.30644672,OUT049
DRG39,833.271546735,OUT013
NCF55,663.673432597,OUT049
FDJ07,1963.51851588,OUT046
FDE08,2491.17271061,OUT046
FDP56,129.516342155,OUT019
FDT45,871.799782893,OUT045
FDF17,3054.04645466,OUT018
FDX44,1475.81354777,OUT046
FDM28,4788.00908512,OUT027
FDI36,3056.28671712,OUT049
FDS07,1951.8733852,OUT045
FDD36,1959.09862886,OUT045
FDW11,1078.77716041,OUT046
FDN40,2497.48771821,OUT049
NCQ18,1529.82421134,OUT049
NCQ54,2664.93667604,OUT017
NCS42,1503.31009124,OUT045
DRH39,160.462393461,OUT010
FDC09,2855.82160245,OUT027
FDT08,369.863840667,OUT010
FDC08,3786.88778427,OUT035
FDT20,657.146643497,OUT017
FDS35,1058.0338375,OUT035
FDX58,3044.30475292,OUT018
FDW58,1575.14839889,OUT046
DRD27,1537.1239071,OUT046
FDH32,236.278215169,OUT019
FDS26,4066.53039361,OUT035
FDQ31,1470.21929818,OUT046
FDP11,3538.93864233,OUT018
FDD58,1537.1239071,OUT017
FDM33,3716.94307412,OUT045
FDZ16,3054.04645466,OUT049
NCS29,573.540974343,OUT010
NCM18,131.022924351,OUT019
FDP11,3726.02629183,OUT049
NCC42,2046.37158455,OUT017
DRM23,2850.52452713,OUT046
NCN55,5834.87702375,OUT027
FDK46,4058.9728128,OUT013
FDR01,3102.6097416,OUT046
NCA05,2491.17271061,OUT045
NCP43,2877.02813251,OUT017
FDR12,387.177323669,OUT010
FDQ01,4006.28390181,OUT013
FDM13,2028.92997582,OUT046
FDQ19,3897.21345172,OUT017
FDK56,485.843057947,OUT019
NCX06,468.214914065,OUT010
FDO56,2941.2124793,OUT027
FDU45,1809.75336288,OUT045
FDI16,129.516342155,OUT019
FDL32,1934.48926002,OUT046
FDA07,2017.58107935,OUT046
FDA14,2482.5616214,OUT045
FDV46,3002.12650574,OUT027
NCO07,3687.87855335,OUT035
NCP41,1575.14839889,OUT046
FDY60,2049.33925928,OUT018
FDN38,3988.2524936,OUT017
FDO15,1161.02419864,OUT046
FDT60,2017.58107935,OUT013
FDA55,3787.44146484,OUT035
FDE02,227.559096415,OUT010
DRJ39,3750.82286044,OUT049
FDV34,1079.74609184,OUT035
FDS20,5157.69538471,OUT027
FDF02,2855.82160245,OUT027
FDW40,2141.2145596,OUT017
NCB43,3050.44458539,OUT046
FDR58,1499.12130801,OUT017
DRJ59,665.971343887,OUT035
NCD30,1534.59118692,OUT017
FDE14,1529.82421134,OUT017
FDC28,1584.37568325,OUT018
FDU16,1413.61621117,OUT018
NCD19,924.4799112,OUT035
FDU21,663.673432597,OUT046
FDV59,5838.25868868,OUT027
FDU03,3042.33411314,OUT045
FDC33,562.285323205,OUT010
NCR42,658.74350986,OUT035
DRH59,1092.26287798,OUT035
NCM31,2049.33925928,OUT035
FDS50,3785.43824265,OUT035
FDP39,864.708006588,OUT046
FDQ55,1959.09862886,OUT013
FDV36,281.664727384,OUT019
FDI05,1924.66476701,OUT027
FDS45,2886.61603767,OUT027
FDA39,666.617875117,OUT045
FDC37,247.304459224,OUT010
FDJ60,4241.85275069,OUT027
DRQ35,2017.58107935,OUT046
NCJ06,2012.21908855,OUT046
NCY42,2470.68759948,OUT018
DRM37,3054.04645466,OUT049
FDR14,769.234364599,OUT045
FDE51,678.498042962,OUT049
FDT33,2667.00728056,OUT017
FDR08,1809.75336288,OUT013
FDE36,385.417584054,OUT010
FDL22,232.178001745,OUT019
FDR44,2031.98786014,OUT013
FDI56,221.820499692,OUT019
FDE47,273.961859461,OUT010
FDV27,213.506691024,OUT010
FDV10,671.811885743,OUT049
FDC40,1264.57558,OUT045
NCX41,3660.90150488,OUT013
NCQ38,2855.82160245,OUT027
FDV12,2855.82160245,OUT027
FDE52,1472.40422538,OUT017
FDG20,4378.31711291,OUT027
FDV16,961.202864719,OUT027
FDI32,1946.8847961,OUT017
FDJ32,1024.55101151,OUT049
FDN39,2745.95053819,OUT018
FDY34,2673.95848381,OUT017
FDC14,666.881963007,OUT035
FDA55,3788.03753553,OUT017
FDZ50,462.370805823,OUT010
DRG13,2562.56092431,OUT049
FDP01,2497.48771821,OUT013
NCG54,2850.52452713,OUT017
FDM13,2031.98786014,OUT045
NCO18,4747.43617903,OUT027
NCW41,2509.38990048,OUT013
FDM52,4052.12328018,OUT027
NCF55,658.74350986,OUT035
FDT09,2031.98786014,OUT046
NCM19,1672.1534762,OUT035
FDW12,2480.40930113,OUT018
FDP15,571.993294987,OUT019
FDK36,729.151714838,OUT045
FDZ25,2850.52452713,OUT035
NCW06,3054.04645466,OUT049
FDW60,2891.51073504,OUT046
DRC49,2477.18804657,OUT013
NCT17,3050.44458539,OUT035
NCN06,2560.40860404,OUT018
FDC45,2834.6488568,OUT013
DRJ47,415.633753115,OUT019
NCF06,4067.48300677,OUT045
FDE21,271.305455242,OUT010
DRG27,720.944311544,OUT013
FDW40,2049.33925928,OUT049
NCO53,3050.44458539,OUT046
FDE23,682.889266244,OUT049
FDQ16,1587.01084899,OUT046
FDS26,4061.73086073,OUT045
FDZ13,129.516342155,OUT010
FDS14,2509.38990048,OUT049
FDC10,1981.6839481,OUT045
FDY16,3050.44458539,OUT049
FDJ20,2020.5838489,OUT035
FDV43,666.881963007,OUT035
FDZ32,2855.82160245,OUT027
FDR23,2850.52452713,OUT046
FDN24,871.799782893,OUT035
FDE34,5154.31371978,OUT027
FDU31,3699.58147077,OUT013
FDW33,1581.98196599,OUT018
FDU26,1959.09862886,OUT046
FDE20,4241.85275069,OUT027
NCW05,1575.14839889,OUT035
FDB22,2491.49985813,OUT018
FDO56,1951.8733852,OUT046
FDA19,2989.50191087,OUT027
DRI39,924.4799112,OUT045
FDH52,1017.85396585,OUT018
FDZ50,3048.67717878,OUT035
NCN42,2482.5616214,OUT035
FDB53,2485.38863866,OUT013
DRG11,1587.01084899,OUT017
DRK11,4058.28648362,OUT027
FDQ60,2017.58107935,OUT017
FDT36,657.146643497,OUT017
DRG25,3050.44458539,OUT018
DRJ23,3050.44458539,OUT046
FDG05,2549.85563764,OUT035
NCK06,2017.58107935,OUT018
FDU52,2497.48771821,OUT017
FDW07,1487.43870934,OUT018
NCM17,679.419287084,OUT045
FDA22,2713.29687595,OUT045
NCA41,3054.04645466,OUT018
FDF38,666.881963007,OUT035
FDH52,1093.95118194,OUT046
FDY58,570.87534864,OUT019
FDZ16,3054.04645466,OUT045
NCM18,1021.93604833,OUT017
FDA22,2667.16713093,OUT018
NCJ43,2853.04587957,OUT035
FDI34,5837.80488943,OUT027
FDG56,1080.68589844,OUT046
FDS34,1951.8733852,OUT046
DRC01,730.719597202,OUT035
FDQ04,665.157931541,OUT035
FDK04,926.276404233,OUT035
FDT51,1652.79082426,OUT049
FDV26,3054.04645466,OUT017
FDS04,2046.37158455,OUT049
FDW43,3600.29498126,OUT018
FDQ28,368.326013229,OUT010
NCK06,2017.58107935,OUT017
FDS23,2028.92997582,OUT018
FDZ36,487.439826589,OUT019
FDE56,1047.0904206,OUT018
FDW10,4370.4278613,OUT027
NCN14,3050.44458539,OUT045
NCQ18,1532.14708291,OUT045
FDW08,1581.98196599,OUT017
FDU43,3855.03053034,OUT035
FDR33,247.304459224,OUT010
FDM24,367.233235744,OUT010
NCZ05,1573.30644672,OUT046
NCV41,1781.17930261,OUT035
FDV11,2848.37220687,OUT018
NCY05,658.74350986,OUT035
FDV44,3050.44458539,OUT018
FDW32,1393.41983635,OUT049
NCU18,3094.40839211,OUT027
NCC43,4004.67516603,OUT035
FDW19,1672.1534762,OUT013
FDN31,3052.31110231,OUT035
FDI48,732.179540779,OUT045
FDS24,1496.85839028,OUT017
FDF46,1951.8733852,OUT049
DRG23,2493.6521784,OUT017
FDG14,2491.49985813,OUT018
NCY30,2953.82537462,OUT049
FDO28,2017.58107935,OUT018
DRD24,2049.33925928,OUT035
FDI33,1496.85839028,OUT049
FDN32,3050.44458539,OUT046
FDR16,3687.68360152,OUT045
FDF26,2497.48771821,OUT046
NCN29,726.094904898,OUT018
FDE20,2713.29687595,OUT045
FDA46,3054.04645466,OUT046
FDU28,3050.44458539,OUT045
FDQ48,1537.1239071,OUT045
FDV36,2023.14291147,OUT013
FDR14,882.542607351,OUT018
FDP23,3721.80686769,OUT017
FDP56,789.884808084,OUT013
FDK48,160.462393461,OUT010
FDR48,2493.6521784,OUT046
NCY29,925.945959563,OUT049
FDM22,882.542607351,OUT018
DRJ01,2560.59704637,OUT013
FDZ43,3892.31737955,OUT045
FDV03,2497.48771821,OUT035
FDX11,4984.73964154,OUT027
NCA41,5734.33855363,OUT027
FDE38,2673.95848381,OUT017
FDI27,719.412514866,OUT018
FDN32,3048.67717878,OUT013
NCN43,2017.58107935,OUT017
FDB47,5837.80488943,OUT027
FDV03,2502.00760115,OUT017
NCN30,1532.14708291,OUT045
NCV54,272.003836867,OUT010
FDV07,1623.1274733,OUT013
FDP07,3058.81352211,OUT049
FDK48,1104.27124573,OUT018
FDM15,367.233235744,OUT019
FDY19,2941.2124793,OUT027
FDK46,4072.46837493,OUT046
FDY11,1058.0338375,OUT045
FDH09,788.828759145,OUT046
FDO08,4236.08913169,OUT027
FDU14,3999.01285284,OUT013
FDD22,2932.99211874,OUT027
FDM27,2532.28289202,OUT017
FDL02,2862.738006,OUT027
NCA17,2482.5616214,OUT035
FDE38,383.303352715,OUT019
NCG07,3050.44458539,OUT049
DRC27,3870.69620534,OUT013
FDA27,4037.21441654,OUT035
FDW40,2049.33925928,OUT045
DRI11,1951.8733852,OUT013
FDN50,1525.31968256,OUT046
FDR12,2850.52452713,OUT046
FDT34,2855.82160245,OUT027
FDW11,1017.78522814,OUT035
NCO30,5154.76751902,OUT027
FDZ34,3054.04645466,OUT017
FDU45,1904.00808499,OUT017
NCD42,658.74350986,OUT035
FDX25,3015.57880349,OUT045
NCR29,972.535719319,OUT046
FDX43,387.350091814,OUT019
FDB04,203.79316189,OUT010
FDR49,1018.87673241,OUT027
FDS39,2049.33925928,OUT018
FDW58,1575.14839889,OUT045
FDG22,129.516342155,OUT019
FDG31,1046.67049354,OUT017
NCV53,5841.18655437,OUT027
DRJ37,2491.17271061,OUT035
FDV07,1652.79082426,OUT035
FDW52,2596.6256736,OUT018
FDT15,3050.44458539,OUT045
FDD02,1978.83663472,OUT018
FDM16,1079.74609184,OUT035
NCE55,2850.52452713,OUT046
FDB57,3562.8769719,OUT018
FDQ04,721.854930663,OUT013
FDQ47,129.516342155,OUT019
FDY14,570.924435467,OUT019
DRK37,3050.44458539,OUT017
FDO25,3682.22594735,OUT017
FDL57,4050.66694153,OUT046
NCK29,2017.58107935,OUT018
FDK46,5841.18655437,OUT027
NCB43,487.152346168,OUT010
DRE01,5837.80488943,OUT027
FDC46,3050.44458539,OUT018
FDQ23,1573.30644672,OUT045
FDX38,732.621693997,OUT049
FDG60,3644.29206525,OUT018
FDW55,3915.35996274,OUT017
FDP39,782.664738917,OUT013
FDB20,1295.41882244,OUT018
FDV21,2020.5838489,OUT017
FDZ02,1537.12719136,OUT013
FDP19,2982.77811115,OUT027
FDA38,3878.36472916,OUT035
FDH22,2020.5838489,OUT045
DRM11,4073.29275742,OUT045
FDO12,5754.65722515,OUT027
FDT14,2015.06954904,OUT049
FDW34,571.895118873,OUT010
FDG04,5159.7941313,OUT027
FDW59,1456.78733007,OUT018
FDR33,1587.01084899,OUT018
FDP32,2023.14291147,OUT013
FDL13,5838.25868868,OUT027
FDD22,1934.48926002,OUT013
FDV40,1426.64426156,OUT027
NCD55,671.811885743,OUT046
FDQ20,129.516342155,OUT010
FDD28,926.276404233,OUT045
FDC39,3669.97381299,OUT045
NCR17,1959.09862886,OUT049
DRO35,1956.59554481,OUT018
FDF40,3982.70426099,OUT049
FDR31,2470.68759948,OUT018
NCQ41,3054.04645466,OUT017
FDP38,732.621693997,OUT046
NCU54,5837.80488943,OUT027
FDG22,657.146643497,OUT018
DRK59,3820.32733109,OUT013
FDC37,1579.5817461,OUT046
NCO42,2482.5616214,OUT013
NCT42,2491.17271061,OUT017
FDX27,1520.31826707,OUT035
FDV40,1110.58933428,OUT018
FDT45,1254.5013278,OUT027
FDS47,214.832289008,OUT019
FDR45,3886.81059098,OUT035
FDB03,3852.33979373,OUT045
FDO49,835.845629279,OUT035
FDU60,4241.85275069,OUT027
FDB26,767.620815818,OUT018
FDB46,3685.8594424,OUT017
FDQ37,507.361753162,OUT019
FDN03,3994.441796,OUT017
NCX30,4006.5728624,OUT045
FDK32,367.499029516,OUT019
DRM47,3054.04645466,OUT013
NCO02,1148.90722723,OUT046
FDP04,1234.7971719,OUT013
NCO43,1566.5196835,OUT049
FDD59,1446.59927935,OUT013
FDQ10,2850.52452713,OUT017
FDW45,2482.5616214,OUT035
NCK30,4013.61373624,OUT049
FDU31,3492.83060503,OUT018
NCQ17,368.296691892,OUT019
FDN01,2850.52452713,OUT017
FDZ19,2850.52452713,OUT049
DRG37,2504.28795012,OUT017
FDE32,661.120884852,OUT045
FDO34,2687.00589271,OUT049
FDM04,129.516342155,OUT019
FDZ25,2834.6488568,OUT049
FDU08,1534.59118692,OUT049
NCW30,4070.44971111,OUT045
NCM18,1176.88176917,OUT013
FDS22,666.881963007,OUT035
NCH18,3877.16279021,OUT017
FDC23,2891.51073504,OUT013
FDY46,3050.44458539,OUT013
NCU06,3795.09114548,OUT046
FDX57,1532.14708291,OUT045
FDX36,5837.80488943,OUT027
FDL16,727.681664035,OUT045
FDT16,573.491887516,OUT010
FDN16,1573.30644672,OUT018
FDC03,3054.04645466,OUT046
DRF60,3865.94458125,OUT013
FDS27,5757.58509084,OUT027
FDP33,573.013065221,OUT010
FDJ36,1566.5196835,OUT018
NCR42,713.716477517,OUT013
FDV14,1447.31550393,OUT017
NCP42,3054.04645466,OUT035
FDB50,1924.66476701,OUT027
NCC30,4381.69877784,OUT027
FDA23,1568.58154152,OUT018
FDW16,1501.32343516,OUT017
FDQ52,573.013065221,OUT010
FDB58,2236.52966816,OUT049
NCP29,1063.01112427,OUT049
NCM05,4059.44149499,OUT045
FDO25,3664.77143377,OUT013
NCM54,2023.14291147,OUT046
NCL54,2850.52452713,OUT046
FDL39,447.011528266,OUT010
FDF53,2973.49184615,OUT018
NCQ42,2023.14291147,OUT035
FDF58,1217.07771374,OUT013
FDZ04,1058.0338375,OUT035
FDE26,293.473632457,OUT019
FDS60,2958.94449639,OUT017
FDV58,3056.28671712,OUT017
FDM04,754.282396352,OUT045
FDE08,2482.5616214,OUT035
NCB43,3050.44458539,OUT049
FDU11,270.63114489,OUT010
FDF22,570.349947796,OUT019
FDE24,2046.37158455,OUT013
DRJ49,2028.92997582,OUT046
NCQ53,3841.05362038,OUT035
NCL41,713.716477517,OUT013
FDR22,1672.1534762,OUT013
FDH04,1513.12106081,OUT035
DRH15,668.341906584,OUT045
FDY40,732.621693997,OUT049
NCI17,1529.82421134,OUT035
NCC18,2850.52452713,OUT013
FDY28,5837.80488943,OUT027
FDB45,2855.82160245,OUT027
NCL30,2020.5838489,OUT018
FDM10,3680.4868481,OUT017
FDH22,2982.77811115,OUT027
NCZ53,3050.44458539,OUT017
NCI18,3754.24872825,OUT013
FDH14,3013.25534112,OUT027
FDR36,969.341317866,OUT027
FDW01,2493.6521784,OUT045
FDK02,2944.49211813,OUT027
FDJ02,2480.40930113,OUT018
FDU55,4057.27305932,OUT013
NCV18,2501.53952492,OUT027
FDH14,2035.45597044,OUT018
FDZ37,1489.33380142,OUT045
FDX49,3802.68888822,OUT049
NCD43,1573.30644672,OUT046
FDZ07,1176.88176917,OUT013
FDK43,2020.5838489,OUT035
FDR32,3626.1500669,OUT018
FDT39,2493.6521784,OUT013
NCV54,2015.06954904,OUT017
FDF38,665.285096644,OUT018
FDV60,3056.28671712,OUT046
FDH44,4042.73463023,OUT027
FDS21,1080.68589844,OUT046
NCL41,660.203453437,OUT045
FDM46,1520.31826707,OUT017
FDU27,729.151714838,OUT045
NCJ54,3831.66696898,OUT017
DRG51,2586.85280187,OUT018
NCA29,384.643608693,OUT019
FDR47,3054.04645466,OUT045
NCL19,3013.25534112,OUT027
DRG01,1190.34301332,OUT049
FDG10,974.332212352,OUT046
NCV05,2495.67209288,OUT049
NCH18,572.472117282,OUT019
FDV14,1471.68040514,OUT018
DRJ23,3050.44458539,OUT035
DRJ11,3050.44458539,OUT046
FDZ03,3050.44458539,OUT017
FDI27,129.516342155,OUT010
FDJ14,1397.02446523,OUT018
FDU32,2015.06954904,OUT017
FDD47,4241.85275069,OUT027
DRF36,3050.44458539,OUT035
FDM21,4036.20088343,OUT046
FDV10,665.285096644,OUT018
FDH60,3054.04645466,OUT018
FDX47,374.544686192,OUT010
FDT19,416.298524245,OUT019
FDO11,3995.74512291,OUT045
FDH24,4183.64148062,OUT027
FDL02,1581.98196599,OUT018
FDB02,2850.52452713,OUT049
FDA43,3054.04645466,OUT046
FDG52,727.681664035,OUT045
DRC12,3050.44458539,OUT013
FDY37,2049.33925928,OUT018
NCU18,2046.37158455,OUT045
FDU09,924.4799112,OUT035
DRJ25,1018.87673241,OUT027
DRE12,1934.48926002,OUT018
DRL47,2017.58107935,OUT017
DRK01,1527.50058274,OUT046
FDC22,505.087029747,OUT019
FDG44,976.792984024,OUT013
FDW04,2028.92997582,OUT035
FDK09,3780.20012005,OUT049
NCN43,2017.58107935,OUT035
FDG04,3050.44458539,OUT049
FDH32,226.186404437,OUT010
DRI47,2482.5616214,OUT017
DRE15,1270.01674636,OUT013
FDY11,1075.78031684,OUT035
FDO60,682.889266244,OUT049
FDQ20,665.285096644,OUT018
FDO57,4223.3812024,OUT027
FDT14,278.944953557,OUT019
FDA57,670.901266623,OUT049
DRN35,657.146643497,OUT017
FDJ03,735.649519938,OUT046
FDX28,1566.5196835,OUT017
DRE25,1503.31009124,OUT045
FDR09,4040.94863553,OUT046
FDB23,3800.65058036,OUT035
FDO08,2562.56092431,OUT045
FDQ23,1566.5196835,OUT049
FDW04,2028.92997582,OUT013
DRK13,544.964981621,OUT010
NCL17,3013.25534112,OUT027
FDY21,3054.04645466,OUT035
FDJ38,5162.72199698,OUT027
FDA37,283.648360107,OUT019
FDV43,732.932311164,OUT013
FDL36,1511.07505587,OUT046
FDD53,668.341906584,OUT045
FDZ19,426.461377304,OUT010
FDV21,2020.5838489,OUT045
NCL54,2848.37220687,OUT018
DRI47,4010.12794534,OUT027
DRG03,2504.28795012,OUT049
FDG21,2485.38863866,OUT013
FDW03,1573.30644672,OUT018
NCI55,2017.58107935,OUT046
DRC36,421.989861022,OUT019
FDH22,2023.14291147,OUT017
FDV20,2023.14291147,OUT045
NCU41,5723.76873845,OUT027
FDN46,2855.82160245,OUT027
FDK50,2558.87366479,OUT045
NCA05,4052.12328018,OUT027
DRH01,2848.37220687,OUT018
FDT08,2483.23631839,OUT018
FDM08,3600.71211968,OUT018
FDZ07,1015.87649012,OUT035
FDS22,723.257677234,OUT017
FDV35,4137.65183944,OUT027
FDI28,166.273057899,OUT010
FDW58,2886.61603767,OUT027
FDT52,3887.67496603,OUT045
FDY34,2562.56092431,OUT046
FDR10,2556.95640859,OUT046
FDK57,2015.06954904,OUT017
FDR02,2909.64126051,OUT027
FDX49,3807.82286418,OUT046
FDQ20,670.901266623,OUT046
DRK23,4002.11092551,OUT045
NCW06,3050.44458539,OUT046
FDR31,2482.5616214,OUT017
NCE43,2732.9999121,OUT013
DRO59,1924.66476701,OUT027
FDN09,3891.18439067,OUT049
FDR11,2556.95640859,OUT046
FDO57,2558.87366479,OUT013
NCX18,3056.28671712,OUT017
FDB05,3794.79990339,OUT018
FDQ08,1027.17351005,OUT018
NCG43,1520.31826707,OUT035
FDJ56,1568.58154152,OUT013
FDA13,129.516342155,OUT010
FDO56,1956.59554481,OUT017
FDB37,3672.15680394,OUT018
FDZ02,1531.89216912,OUT018
FDQ24,4000.27772163,OUT046
FDM16,1258.9387158,OUT013
FDU35,1537.1239071,OUT049
FDT35,2732.9999121,OUT035
NCX30,3889.54766143,OUT049
FDG04,3050.44458539,OUT017
FDI12,1447.31550393,OUT035
FDE35,1002.04520737,OUT035
NCP14,2855.82160245,OUT027
NCY53,1652.79082426,OUT045
FDP49,922.553359934,OUT017
FDQ04,665.285096644,OUT017
FDM39,2951.55153066,OUT035
FDO58,381.120669417,OUT019
FDC56,2009.49510479,OUT017
NCQ54,2673.95848381,OUT046
FDV10,969.341317866,OUT027
NCK17,670.901266623,OUT046
NCF55,961.202864719,OUT027
FDV33,4057.27305932,OUT013
NCH29,236.519198962,OUT019
